0	0	70729144	524	70881368	624	71079232	586	71079232	586
0	0	71537584	513	71701640	613	71872472	580	71872472	580
0	0	72383248	502	72545632	605	72762128	568	72762128	568
0	0	73276232	487	73447056	599	73663544	561	73663544	561
0	0	74148952	487	74312976	594	74517600	559	74517600	559
0	0	75016472	485	75173752	595	75373328	566	75373328	566
0	0	75853592	501	76022696	607	76210424	578	76210424	578
0	0	76656912	514	76837880	613	77007016	584	77007016	584
0	0	77436608	524	77588840	618	77781648	590	77781648	590
0	0	78207864	534	78393920	634	78542752	604	78542752	604
0	0	78979112	546	79163448	643	79322432	616	79322432	616
0	0	79784168	552	79971920	648	80166416	612	80166416	612
0	0	80702560	528	80891992	641	81072968	606	81072968	606
0	0	81688616	510	81884800	628	82048904	595	82048904	595
0	0	82617184	503	82786312	610	82990968	576	82990968	576
0	0	83525440	494	83728392	606	83885680	573	83885680	573
0	0	84437048	487	84634944	605	84817608	572	84817608	572
0	0	85330088	486	85514440	604	85730936	567	85730936	567
0	0	85330088	486	85514440	604	85730936	567	85730936	567
0	0	86228200	489	86404096	604	86556312	577	86556312	577
0	0	87073880	490	87271760	606	87427360	574	87427360	574
0	0	87867128	505	88041344	615	88246008	581	88246008	581
0	0	88658736	517	88831256	628	89027448	595	89027448	595
0	0	89479032	523	89666784	633	89871464	595	89871464	595
0	0	90321080	518	90494880	631	90685624	598	90685624	598
0	0	91178896	513	91371464	628	91521912	595	91521912	595
0	0	92054288	505	92235192	625	92432920	588	92432920	588
0	0	92956904	500	93137848	623	93313736	584	93313736	584
0	0	93812608	496	93998592	615	94194728	578	94194728	578
0	0	93812608	496	93998592	615	94194728	578	94194728	578
0	0	94678144	491	94850624	614	95036640	579	95036640	579
0	0	95501472	498	95670520	616	95861616	582	95861616	582
0	0	95501472	498	95670520	616	95861616	582	95861616	582
0	0	96282712	510	96468736	625	96673376	590	96673376	590
0	0	97045328	528	97219528	637	97424160	602	97424160	602
0	0	97792888	543	97972168	647	98121008	618	98121008	618
0	0	98536960	546	98711112	651	98939416	610	98939416	610
0	0	98536960	546	98711112	651	98939416	610	98939416	610
0	0	99316512	541	99490688	648	99654752	612	99654752	612
0	0	100104640	531	100300824	641	100444592	607	100444592	607
0	0	100916376	526	101093968	631	101283392	591	101283392	591
0	0	100916376	526	101093968	631	101283392	591	101283392	591
0	0	101745112	504	101926056	621	102142528	579	102142528	579
0	0	102580560	493	102753072	608	102939120	569	102939120	569
0	0	102580560	493	102753072	608	102939120	569	102939120	569
0	0	103397348	484	103590168	602	103744080	566	103744080	566
0	0	104185504	486	104352968	598	104545768	560	104545768	560
0	0	104955056	486	105119104	599	105352504	559	105352504	559
0	0	104955056	486	105119104	599	105352504	559	105352504	559
0	0	105700912	496	105880176	607	106039160	573	106039160	573
0	0	106431536	507	106610816	612	106839080	573	106839080	573
0	0	107158656	518	107331152	616	107474904	589	107474904	589
0	0	107916336	518	108080392	613	108227528	584	108227528	584
0	0	108670624	515	108838056	606	109025776	571	109025776	571
0	0	109433392	503	109612664	597	109771648	562	109771648	562
0	0	110218160	493	110388984	588	110627456	551	110627456	551
0	0	111002888	489	111173688	586	111344512	554	111344512	554
0	0	111791024	487	111978768	591	112166512	555	112166512	555
0	0	112577496	492	112760168	595	112929304	563	112929304	563
0	0	113370744	491	113563560	603	113722552	569	113722552	569
0	0	114160632	503	114334872	610	114525984	574	114525984	574
0	0	114926440	509	115115328	620	115265528	591	115265528	591
0	0	115677616	523	115865184	633	116037064	601	116037064	601
0	0	116408248	541	116610808	652	116757704	622	116757704	622
0	0	117137680	559	117338664	669	117473848	638	117473848	638
0	0	117137680	559	117338664	669	117473848	638	117473848	638
0	0	117859016	568	118068624	672	118213888	637	118213888	637
0	0	118602480	566	118795192	673	118957448	635	118957448	635
0	0	119373080	557	119580992	663	119731488	626	119731488	626
0	0	120186176	540	120384000	651	120558160	608	120558160	608
0	0	120186176	540	120384000	651	120558160	608	120558160	608
0	0	121040056	515	121266528	632	121406864	592	121406864	592
0	0	121880176	500	122078024	606	122255592	567	122255592	567
0	0	121880176	500	122078024	606	122255592	567	122255592	567
0	0	122694784	484	122884024	597	123069880	558	123069880	558
0	0	123524320	474	123728752	594	123879224	558	123879224	558
0	0	124323728	476	124541872	589	124682224	554	124682224	554
0	0	125096432	480	125297664	588	125432936	559	125432936	559
0	0	125862288	491	126058448	597	126198744	569	126198744	569
0	0	126612920	503	126807344	607	126988296	574	126988296	574
0	0	126612920	503	126807344	607	126988296	574	126988296	574
0	0	127368736	513	127561520	617	127732336	585	127732336	585
0	0	128136472	518	128341096	624	128481448	594	128481448	594
0	0	128912480	518	129115368	626	129252344	597	129252344	597
0	0	129685240	518	129894960	628	130030240	596	130030240	596
0	0	130442880	521	130652608	634	130803136	603	130803136	603
0	0	131257904	520	131482376	643	131605664	611	131605664	611
0	0	132105704	517	132320264	642	132474120	605	132474120	605
0	0	132971072	506	133184128	632	133343008	596	133343008	596
0	0	133843528	500	134061656	631	134202024	596	134202024	596
0	0	134690688	506	134888552	633	135086392	597	135086392	597
0	0	134690688	506	134888552	633	135086392	597	135086392	597
0	0	135492152	524	135708616	657	135865808	623	135865808	623
0	0	136268216	548	136493008	679	136662056	646	136662056	646
0	0	137035752	574	137259008	699	137412920	664	137412920	664
0	0	137817136	582	138030248	697	138179088	658	138179088	658
0	0	138647464	553	138858880	664	139022920	626	139022920	626
0	0	139469368	530	139689240	637	139851600	597	139851600	597
0	0	139469368	530	139689240	637	139851600	597	139851600	597
0	0	140286240	507	140506112	617	140636344	581	140636344	581
0	0	141087880	495	141299288	598	141437976	566	141437976	566
0	0	141887088	485	142091560	584	142253880	547	142253880	547
0	0	142684904	473	142909664	571	143051712	536	143051712	536
0	0	143493040	458	143712840	559	143871816	523	143871816	523
0	0	144289480	455	144499152	551	144658096	518	144658096	518
0	0	145069032	459	145278752	564	145446200	530	145446200	530
0	0	145840256	472	146061824	585	146242808	551	146242808	551
0	0	146626648	487	146853216	601	146980048	572	146980048	572
0	0	147401192	501	147622688	615	147756208	581	147756208	581
0	0	148192216	507	148412008	620	148547264	586	148547264	586
0	0	148995400	509	149205088	619	149394480	579	149394480	579
0	0	149803736	512	150018544	622	150167368	585	150167368	585
0	0	150625712	506	150840504	623	151002872	587	151002872	587
0	0	150625712	506	150840504	623	151002872	587	151002872	587
0	0	151459528	504	151662496	625	151816280	591	151816280	591
0	0	152262712	510	152472432	629	152624656	592	152624656	592
0	0	153022080	522	153219968	633	153368800	600	153368800	600
0	0	153778096	529	153997968	653	154155288	617	154155288	617
0	0	154540472	546	154755160	662	154937744	622	154937744	622
0	0	155302936	544	155507584	651	155681784	609	155681784	609
0	0	156048640	534	156265112	642	156402112	603	156402112	603
0	0	156048640	534	156265112	642	156402112	603	156402112	603
0	0	156801272	520	157020832	629	157166192	589	157166192	589
0	0	157568520	512	157783200	617	157916736	582	157916736	582
0	0	158317352	508	158530368	612	158675824	576	158675824	576
0	0	159049592	510	159267728	612	159421608	576	159421608	576
0	0	159049592	510	159267728	612	159421608	576	159421608	576
0	0	159788608	506	159998288	606	160150480	570	160150480	570
0	0	160512432	501	160727184	600	160904728	562	160904728	562
0	0	161236192	502	161456056	606	161582912	574	161582912	574
0	0	161970184	509	162193408	613	162332096	578	162332096	578
0	0	162717616	511	162944264	608	163086328	571	163086328	571
0	0	163453344	506	163674904	609	163813600	572	163813600	572
0	0	163453344	506	163674904	609	163813600	572	163813600	572
0	0	164205888	505	164427440	613	164562736	576	164562736	576
0	0	164975392	504	165195280	611	165342424	575	165342424	575
0	0	165741568	503	165949608	616	166159320	568	166159320	568
0	0	166500976	503	166714096	609	166911992	562	166911992	562
0	0	166500976	503	166714096	609	166911992	562	166911992	562
0	0	167253648	502	167449720	603	167615416	566	167615416	566
0	0	167992584	503	168209024	619	168361240	582	168361240	582
0	0	168733256	514	168954800	628	169118840	590	169118840	590
0	0	169472320	525	169685432	632	169854568	589	169854568	589
0	0	170197904	522	170409272	634	170546248	600	170546248	600
0	0	170923376	525	171150016	634	171302240	588	171302240	588
0	0	170923376	525	171150016	634	171302240	588	171302240	588
0	0	171652344	519	171862072	629	171999072	591	171999072	591
0	0	172355872	515	172568976	620	172722848	580	172722848	580
0	0	173083056	511	173269088	613	173446680	573	173446680	573
0	0	173822120	500	174033512	604	174199264	562	174199264	562
0	0	174566240	491	174781048	602	174941728	560	174941728	560
0	0	175323952	488	175552280	605	175670680	568	175670680	568
0	0	175323952	488	175552280	605	175670680	568	175670680	568
0	0	176081664	496	176315072	614	176428392	578	176428392	578
0	0	176822472	503	177038960	618	177169200	581	177169200	581
0	0	177553144	521	177762888	630	177901568	596	177901568	596
0	0	178275368	533	178481728	645	178618720	611	178618720	611
0	0	178987408	538	179195440	636	179332432	605	179332432	605
0	0	179692712	541	179909208	640	180041136	606	180041136	606
0	0	179692712	541	179909208	640	180276224	553	180529816	611
0	0	180406416	530	180638048	628	180758104	593	180758104	593
0	0	181120040	524	181339904	615	181668024	538	181920032	589
0	0	181810096	514	182018136	609	182158520	580	182158520	580
0	0	182518712	516	182736896	612	183097144	536	183349136	592
0	0	183234128	514	183443856	610	183621440	565	183621440	565
0	0	183936008	502	184157584	602	184291192	568	184291192	568
0	0	184649752	503	184857784	603	185047216	561	185047216	561
0	0	185373648	500	185600288	604	185750816	567	185750816	567
0	0	186109392	495	186341088	601	186510208	560	186510208	560
0	0	186845096	495	187071696	609	187206976	573	187206976	573
0	0	187568920	500	187805704	614	187925792	577	187925792	577
0	0	188291112	514	188514360	626	188644576	593	188644576	593
0	0	188999736	524	189214536	632	189348152	598	189348152	598
0	0	189694864	529	189916432	640	190258064	558	190511744	623
0	0	190386592	535	190606464	646	190731624	610	190731624	610
0	0	191085120	531	191301592	641	191482568	598	191482568	598
0	0	191781936	531	192015352	641	192358688	555	192612456	622
0	0	192478800	534	192705400	640	192833896	604	192833896	604
0	0	193200896	525	193420776	627	193728392	552	193982032	566
0	0	193914416	515	194129168	620	194264464	588	194264464	588
0	0	193914416	515	194129168	620	194264464	588	194264464	588
0	0	194636456	503	194856288	611	195028800	569	195028800	569
0	0	195350096	500	195581792	613	195710336	576	195710336	576
0	0	196067200	503	196300608	627	196432528	591	196432528	591
0	0	196780912	516	197000768	632	197281520	563	197535216	568
0	0	197479400	525	197694200	637	198057840	547	198309840	622
0	0	198171160	528	198392720	641	198500968	611	198500968	611
0	0	198867976	526	199070888	638	199236600	594	199236600	594
0	0	199562992	516	199782864	627	199909712	596	199909712	596
0	0	200264888	511	200474600	617	200653880	574	200653880	574
0	0	200971840	497	201198456	610	201514744	520	201768432	571
0	0	201670336	488	201910504	611	202030592	571	202030592	571
0	0	202373952	494	202590440	601	202905024	520	203158728	571
0	0	202373952	494	202590440	601	202905024	520	203158728	571
0	0	203058936	494	203283888	600	203598464	527	203852176	558
0	0	203058936	494	203283888	600	203598464	527	203852176	558
0	0	203781128	494	204009464	605	204122776	572	204122776	572
0	0	204484736	495	204723208	601	204934656	551	204934656	551
0	0	205198504	501	205413296	608	205770144	528	206022160	591
0	0	205896992	507	206120248	618	206243712	579	206243712	579
0	0	206607336	508	206832256	612	206954048	580	206954048	580
0	0	207312584	501	207539224	611	207716816	561	207716816	561
0	0	208046624	494	208269888	609	208396728	577	208396728	577
0	0	208763744	500	208988696	621	209112168	585	209112168	585
0	0	209475808	511	209707520	633	209824224	598	209824224	598
0	0	209475808	511	209707520	633	209824224	598	209824224	598
0	0	210181080	526	210402656	627	210494016	603	210494016	603
0	0	210866120	518	211070792	631	211207800	595	211207800	595
0	0	211574832	510	211801504	623	212141464	531	212395176	590
0	0	212278456	509	212493272	613	212664096	570	212664096	570
0	0	212992280	505	213215456	599	213316920	572	213316920	572
0	0	213680560	502	213900424	594	214211632	524	214463656	565
0	0	214363848	499	214607424	596	214866192	531	215119880	560
0	0	215047160	501	215258576	596	215439544	560	215439544	560
0	0	215732152	500	215945264	596	216078880	567	216078880	567
0	0	216412080	504	216642120	593	216753768	567	216753768	567
0	0	217103888	504	217328840	599	217584240	539	217837952	545
0	0	217785520	504	218002040	606	218362280	523	218615960	592
0	0	218477264	506	218698840	610	218903480	553	218903480	553
0	0	219206232	492	219434568	604	219564800	576	219564800	576
0	0	219936512	498	220166432	614	220274680	589	220274680	589
0	0	220644984	504	220871592	617	221027192	575	221027192	575
0	0	220644984	504	220871592	617	221027192	575	221027192	575
0	0	221355280	508	221573368	617	221698528	591	221698528	591
0	0	222080752	501	222322608	616	222588120	548	222841808	559
0	0	222780928	508	222994032	615	223107352	593	223107352	593
0	0	223479368	503	223711056	619	223858208	584	223858208	584
0	0	224181240	518	224384200	615	224732608	533	224986312	605
0	0	224847616	516	225075952	633	225333024	570	225333024	570
0	0	225552912	521	225776152	626	225982488	569	225982488	569
0	0	226286904	507	226518600	631	226653880	590	226653880	590
0	0	227005664	510	227215384	616	227343936	589	227343936	589
0	0	227726160	512	227954480	628	228299512	537	228553216	559
0	0	228488944	498	228727416	631	228835664	601	228835664	601
0	0	229241584	512	229454704	627	229708392	567	229708392	567
0	0	229936720	526	230158288	632	230266528	607	230266528	607
0	0	230638616	509	230868632	623	230993792	588	230993792	588
0	0	231333744	505	231516424	609	231776880	559	231776880	559
0	0	232035648	501	232258912	619	232372224	588	232372224	588
0	0	232727424	508	232937152	617	233067384	580	233067384	580
0	0	233480064	493	233696544	619	233787872	602	233787872	602
0	0	234220848	500	234442392	618	234777288	530	235030992	572
0	0	234943048	497	235156144	614	235291456	583	235291456	583
0	0	235660160	498	235859736	601	236162488	526	236162488	526
0	0	236380672	485	236605616	599	236805216	549	236805216	549
0	0	237070752	500	237297400	617	237530784	553	237530784	553
0	0	237777760	502	237975648	607	238366336	523	238620064	610
0	0	238455984	512	238689408	623	238794288	591	238794288	591
0	0	239166376	493	239403176	615	239595984	558	239595984	558
0	0	239864904	497	240059400	611	240177808	588	240177808	588
0	0	240573640	497	240790144	611	241064152	550	241064152	550
0	0	241277248	508	241502208	611	241656128	571	241656128	571
0	0	241277248	508	241502208	611	241656128	571	241656128	571
0	0	241969024	503	242192296	616	242412160	565	242412160	565
0	0	241969024	503	242192296	616	242412160	565	242412160	565
0	0	242687856	507	242907728	610	243244304	523	243497992	592
0	0	243382984	508	243607936	624	243726328	597	243726328	597
0	0	244100120	502	244335216	607	244619360	534	244873056	564
0	0	244790184	493	245010048	614	245160576	580	245160576	580
0	0	245823616	459	246046752	614	246236152	580	246236152	580
0	0	246785664	470	247041048	624	247157696	583	247157696	583
0	0	247624496	499	247839304	615	247952600	585	247952600	585
0	0	248373728	501	248600352	629	248816856	587	248816856	587
0	0	248373728	501	248600352	629	248816856	587	248816856	587
0	0	249138200	505	249358064	640	249495072	606	249495072	606
0	0	249892528	507	250117480	643	250232480	607	250232480	607
0	0	250640064	505	250878544	643	251208320	560	251208320	560
0	0	251431544	510	251649728	623	251769808	596	251769808	596
0	0	251431544	510	251649728	623	251769808	596	251769808	596
0	0	252221384	483	252441248	614	252664512	560	252664512	560
0	0	253347800	442	253593072	617	253687784	592	253687784	592
0	0	254391256	452	254639840	628	254700728	619	254700728	619
0	0	255343408	482	255593736	654	255674912	636	255674912	636
0	0	256385256	470	256638952	654	256782664	600	256852016	609
0	0	257261328	497	257496424	645	257604664	623	257604664	623
0	0	257985216	521	258206808	637	258342112	606	258342112	606
0	0	258653312	522	258849504	614	259032168	563	259032168	563
0	0	259274024	519	259483752	591	259745912	516	259996232	569
0	0	259884608	493	260087552	577	260471488	478	260715040	570
0	0	259884608	493	260087552	577	260471488	478	260715040	570
